Gender,Item Purchased,Category,Location,Season,Discount Applied,Promo Code Used,Frequency of Purchases,Purchase Intent Category
Male,Blouse,Clothing,Spain,Spring,No,No,Every 3 Months,Need-based
Female,Hoodie,Clothing,South Korea,Summer,No,No,Every 3 Months,Need-based
Male,Blouse,Clothing,Chile,Summer,Yes,Yes,Every 3 Months,Need-based
Male,Hat,Accessories,Italy,Fall,Yes,Yes,Every 3 Months,Need-based
Male,Skirt,Clothing,South Africa,Fall,Yes,Yes,Every 3 Months,Need-based
Male,Hoodie,Clothing,Italy,Winter,Yes,Yes,Every 3 Months,Need-based
Male,Jewelry,Accessories,United States,Winter,Yes,Yes,Every 3 Months,Need-based
Female,Hoodie,Clothing,South Africa,Spring,No,No,Every 3 Months,Need-based
Female,Blouse,Clothing,South Africa,Spring,No,No,Every 3 Months,Need-based
Female,Shoes,Footwear,South Africa,Winter,No,No,Every 3 Months,Need-based
Female,Shorts,Clothing,Malaysia,Winter,No,No,Every 3 Months,Need-based
Male,Shirt,Clothing,Germany,Summer,Yes,Yes,Every 3 Months,Need-based
Female,Belt,Accessories,Malaysia,Fall,No,No,Every 3 Months,Need-based
Male,Sandals,Footwear,Spain,Summer,Yes,Yes,Every 3 Months,Need-based
Female,Belt,Accessories,Malaysia,Fall,No,No,Every 3 Months,Need-based
Male,Sunglasses,Accessories,United Kingdom,Spring,Yes,Yes,Every 3 Months,Need-based
Male,Scarf,Accessories,South Korea,Fall,No,No,Every 3 Months,Need-based
Male,Jacket,Outerwear,Malaysia,Spring,No,No,Every 3 Months,Need-based
Male,Jewelry,Accessories,Kenya,Summer,Yes,Yes,Every 3 Months,Need-based
Male,Shorts,Clothing,South Korea,Fall,No,No,Every 3 Months,Need-based
Male,Shirt,Clothing,South Korea,Winter,Yes,Yes,Every 3 Months,Need-based
Female,Blouse,Clothing,South Africa,Fall,No,No,Every 3 Months,Need-based
Male,Sunglasses,Accessories,Chile,Summer,No,No,Every 3 Months,Need-based
Female,Belt,Accessories,Malaysia,Winter,No,No,Every 3 Months,Need-based
Male,Coat,Outerwear,South Korea,Fall,Yes,Yes,Every 3 Months,Need-based
Female,Jeans,Clothing,Spain,Spring,No,No,Every 3 Months,Need-based
Male,Shorts,Clothing,China,Spring,No,No,Every 3 Months,Need-based
Male,Jeans,Clothing,Italy,Fall,No,No,Every 3 Months,Need-based
Male,Pants,Clothing,Mexico,Fall,Yes,Yes,Every 3 Months,Need-based
Male,Jacket,Outerwear,United Kingdom,Fall,Yes,Yes,Every 3 Months,Need-based
Male,Backpack,Accessories,South Africa,Summer,Yes,Yes,Every 3 Months,Need-based
Male,Jacket,Outerwear,Italy,Spring,Yes,Yes,Every 3 Months,Need-based
Male,Scarf,Accessories,South Africa,Summer,Yes,Yes,Every 3 Months,Need-based
Male,Blouse,Clothing,Chile,Summer,Yes,Yes,Every 3 Months,Need-based
Male,Jeans,Clothing,United Kingdom,Summer,No,No,Every 3 Months,Need-based
Male,Scarf,Accessories,South Korea,Fall,No,No,Every 3 Months,Need-based
Male,Shirt,Clothing,Germany,Winter,No,No,Every 3 Months,Need-based
Male,Hat,Accessories,Kenya,Spring,Yes,Yes,Every 3 Months,Need-based
Female,Shirt,Clothing,Singapore,Winter,No,No,Every 3 Months,Need-based
Male,Pants,Clothing,Italy,Spring,No,No,Every 3 Months,Need-based
Male,Sandals,Footwear,United States,Fall,Yes,Yes,Every 3 Months,Need-based
Male,Shorts,Clothing,Malaysia,Spring,Yes,Yes,Every 3 Months,Need-based
Female,Belt,Accessories,Spain,Winter,No,No,Every 3 Months,Need-based
Male,Belt,Accessories,Mexico,Winter,No,No,Every 3 Months,Need-based
Male,Jewelry,Accessories,Malaysia,Winter,Yes,Yes,Every 3 Months,Need-based
Female,Shorts,Clothing,Indonesia,Fall,No,No,Every 3 Months,Need-based
Male,Shirt,Clothing,South Korea,Winter,Yes,Yes,Every 3 Months,Need-based
Male,Scarf,Accessories,Argentina,Winter,No,No,Every 3 Months,Need-based
Female,Handbag,Accessories,Egypt,Fall,No,No,Every 3 Months,Need-based
Male,Shirt,Clothing,United States,Spring,No,No,Every 3 Months,Need-based
Female,Jewelry,Accessories,Australia,Summer,No,No,Every 3 Months,Need-based
Female,Belt,Accessories,Malaysia,Winter,No,No,Every 3 Months,Need-based
Female,Backpack,Accessories,United States,Summer,No,No,Every 3 Months,Need-based
Female,Hoodie,Clothing,Germany,Spring,No,No,Every 3 Months,Need-based
Male,Boots,Footwear,Nigeria,Spring,No,No,Every 3 Months,Need-based
Female,Jewelry,Accessories,Australia,Summer,No,No,Every 3 Months,Need-based
Male,Sandals,Footwear,United Kingdom,Fall,Yes,Yes,Every 3 Months,Need-based
Male,Jacket,Outerwear,Thailand,Fall,Yes,Yes,Every 3 Months,Need-based
Male,Jeans,Clothing,Italy,Fall,No,No,Every 3 Months,Need-based
Female,Jewelry,Accessories,Germany,Winter,No,No,Every 3 Months,Need-based
Male,Sweater,Clothing,Spain,Fall,No,No,Every 3 Months,Need-based
Male,Sweater,Clothing,Philippines,Spring,No,No,Every 3 Months,Need-based
Male,Backpack,Accessories,Mexico,Spring,No,No,Every 3 Months,Need-based
Male,Jeans,Clothing,Spain,Fall,Yes,Yes,Every 3 Months,Need-based
Male,Handbag,Accessories,Chile,Winter,No,No,Every 3 Months,Need-based
Male,Blouse,Clothing,United States,Spring,No,No,Every 3 Months,Need-based
Female,Blouse,Clothing,Chile,Spring,No,No,Every 3 Months,Need-based
Male,Skirt,Clothing,Malaysia,Winter,No,No,Every 3 Months,Need-based
Female,T-shirt,Clothing,Nigeria,Summer,No,No,Every 3 Months,Need-based
Male,Boots,Footwear,Nigeria,Spring,Yes,Yes,Every 3 Months,Need-based
Female,Shirt,Clothing,Thailand,Spring,No,No,Every 3 Months,Need-based
Male,Blouse,Clothing,United States,Spring,No,No,Every 3 Months,Need-based
Female,Sandals,Footwear,Germany,Spring,No,No,Every 3 Months,Need-based
Male,Shirt,Clothing,Netherlands,Spring,No,No,Every 3 Months,Need-based
Male,Sneakers,Footwear,United States,Summer,Yes,Yes,Every 3 Months,Need-based
Female,Socks,Clothing,Mexico,Spring,No,No,Every 3 Months,Need-based
Female,Blouse,Clothing,Spain,Summer,No,No,Every 3 Months,Need-based
Female,Belt,Accessories,South Korea,Fall,No,No,Every 3 Months,Need-based
Male,Belt,Accessories,Philippines,Summer,No,No,Every 3 Months,Need-based
Male,Shirt,Clothing,Netherlands,Spring,No,No,Every 3 Months,Need-based
Male,Jeans,Clothing,Spain,Fall,Yes,Yes,Every 3 Months,Need-based
Female,Socks,Clothing,Spain,Summer,No,No,Every 3 Months,Need-based
Male,Shoes,Footwear,Germany,Spring,Yes,Yes,Every 3 Months,Need-based
Male,Blouse,Clothing,Spain,Spring,Yes,Yes,Every 3 Months,Need-based
Male,Skirt,Clothing,Spain,Summer,Yes,Yes,Every 3 Months,Need-based
Male,Sweater,Clothing,France,Spring,Yes,Yes,Every 3 Months,Need-based
Male,Blouse,Clothing,Chile,Summer,Yes,Yes,Every 3 Months,Need-based
Male,Sweater,Clothing,France,Spring,Yes,Yes,Every 3 Months,Need-based
Male,Skirt,Clothing,Malaysia,Winter,No,No,Every 3 Months,Need-based
Male,Backpack,Accessories,Australia,Fall,Yes,Yes,Every 3 Months,Need-based
Male,Socks,Clothing,Nigeria,Summer,No,No,Every 3 Months,Need-based
Male,Socks,Clothing,Egypt,Fall,Yes,Yes,Every 3 Months,Need-based
Female,Blouse,Clothing,South Africa,Fall,No,No,Every 3 Months,Need-based
Male,Handbag,Accessories,Spain,Summer,Yes,Yes,Every 3 Months,Need-based
Female,Handbag,Accessories,Italy,Fall,No,No,Every 3 Months,Need-based
Female,Jewelry,Accessories,Australia,Summer,No,No,Every 3 Months,Need-based
Female,Blouse,Clothing,Spain,Summer,No,No,Every 3 Months,Need-based
Female,Jacket,Outerwear,France,Winter,No,No,Every 3 Months,Need-based
Female,Socks,Clothing,Vietnam,Summer,No,No,Every 3 Months,Need-based
Female,Shorts,Clothing,Malaysia,Winter,No,No,Every 3 Months,Need-based
Female,Hat,Accessories,Thailand,Winter,No,No,Every 3 Months,Need-based
Male,Hoodie,Clothing,Spain,Summer,Yes,Yes,Every 3 Months,Need-based
Male,Sweater,Clothing,Malaysia,Spring,Yes,Yes,Every 3 Months,Need-based
Male,Belt,Accessories,Argentina,Summer,No,No,Every 3 Months,Need-based
Female,Coat,Outerwear,Canada,Summer,No,No,Every 3 Months,Need-based
Female,Backpack,Accessories,Egypt,Fall,No,No,Every 3 Months,Need-based
Female,Coat,Outerwear,Canada,Summer,No,No,Every 3 Months,Need-based
Male,Jacket,Outerwear,Malaysia,Spring,No,No,Every 3 Months,Need-based
Male,Coat,Outerwear,United States,Winter,Yes,Yes,Every 3 Months,Need-based
Male,Shorts,Clothing,Singapore,Winter,No,No,Every 3 Months,Need-based
Female,Shorts,Clothing,Indonesia,Summer,No,No,Every 3 Months,Need-based
Female,Pants,Clothing,Philippines,Spring,No,No,Every 3 Months,Need-based
Male,Backpack,Accessories,Australia,Fall,No,No,Every 3 Months,Need-based
Female,Jeans,Clothing,Spain,Spring,No,No,Every 3 Months,Need-based
Female,Sandals,Footwear,Germany,Spring,No,No,Every 3 Months,Need-based
Male,Jeans,Clothing,Kenya,Summer,Yes,Yes,Every 3 Months,Need-based
Female,Blouse,Clothing,South Africa,Spring,No,No,Every 3 Months,Need-based
Male,Gloves,Accessories,United Kingdom,Winter,No,No,Every 3 Months,Need-based
Female,Blouse,Clothing,Spain,Summer,No,No,Every 3 Months,Need-based
Male,Sandals,Footwear,South Africa,Fall,Yes,Yes,Every 3 Months,Need-based
Male,Gloves,Accessories,Philippines,Summer,No,No,Every 3 Months,Need-based
Female,Jeans,Clothing,Chile,Fall,No,No,Every 3 Months,Need-based
Male,Sunglasses,Accessories,United Kingdom,Spring,Yes,Yes,Every 3 Months,Need-based
Female,Dress,Clothing,Italy,Fall,No,No,Every 3 Months,Need-based
Male,Shirt,Clothing,Germany,Spring,Yes,Yes,Every 3 Months,Need-based
Male,Shorts,Clothing,South Korea,Fall,No,No,Every 3 Months,Need-based
Male,Backpack,Accessories,South Africa,Summer,Yes,Yes,Every 3 Months,Need-based
Female,T-shirt,Clothing,Germany,Winter,No,No,Every 3 Months,Need-based
Female,Blouse,Clothing,South Africa,Fall,No,No,Every 3 Months,Need-based
Female,Sandals,Footwear,Indonesia,Fall,No,No,Every 3 Months,Need-based
Male,Scarf,Accessories,Kenya,Spring,Yes,Yes,Every 3 Months,Need-based
Female,Pants,Clothing,Philippines,Spring,No,No,Every 3 Months,Need-based
Male,Shirt,Clothing,Germany,Spring,Yes,Yes,Every 3 Months,Need-based
Male,Jacket,Outerwear,Thailand,Fall,Yes,Yes,Every 3 Months,Need-based
Male,Shorts,Clothing,South Korea,Fall,No,No,Every 3 Months,Need-based
Female,Coat,Outerwear,Spain,Spring,No,No,Every 3 Months,Need-based
Female,Gloves,Accessories,Philippines,Fall,No,No,Every 3 Months,Need-based
Male,Shorts,Clothing,Argentina,Winter,Yes,Yes,Every 3 Months,Need-based
Male,Shirt,Clothing,Germany,Spring,Yes,Yes,Every 3 Months,Need-based
Male,Hat,Accessories,Philippines,Spring,Yes,Yes,Every 3 Months,Need-based
Male,Gloves,Accessories,Philippines,Summer,No,No,Every 3 Months,Need-based
Male,Coat,Outerwear,Australia,Summer,No,No,Every 3 Months,Need-based
Male,Scarf,Accessories,Netherlands,Spring,No,No,Every 3 Months,Need-based
Male,Pants,Clothing,Mexico,Fall,Yes,Yes,Every 3 Months,Need-based
Male,Sandals,Footwear,South Africa,Fall,Yes,Yes,Every 3 Months,Need-based
Female,Gloves,Accessories,Philippines,Fall,No,No,Every 3 Months,Need-based
Male,Socks,Clothing,Nigeria,Summer,No,No,Every 3 Months,Need-based
Male,Coat,Outerwear,Australia,Summer,No,No,Every 3 Months,Need-based
Male,Sunglasses,Accessories,Vietnam,Summer,Yes,Yes,Every 3 Months,Need-based
Male,Scarf,Accessories,Germany,Winter,Yes,Yes,Every 3 Months,Need-based
Male,Coat,Outerwear,United Kingdom,Summer,Yes,Yes,Every 3 Months,Need-based
Male,Dress,Clothing,Italy,Summer,No,No,Every 3 Months,Need-based
Female,Coat,Outerwear,Indonesia,Winter,No,No,Every 3 Months,Need-based
Male,Handbag,Accessories,Kenya,Fall,Yes,Yes,Every 3 Months,Need-based
Female,Blouse,Clothing,Spain,Summer,No,No,Every 3 Months,Need-based
Male,Backpack,Accessories,Philippines,Winter,Yes,Yes,Every 3 Months,Need-based
Male,Jacket,Outerwear,Italy,Spring,Yes,Yes,Every 3 Months,Need-based
Male,Jewelry,Accessories,Malaysia,Winter,Yes,Yes,Every 3 Months,Need-based
Female,Sneakers,Footwear,Spain,Spring,No,No,Every 3 Months,Need-based
Male,Gloves,Accessories,United Kingdom,Winter,No,No,Every 3 Months,Need-based
Female,Shirt,Clothing,Singapore,Winter,No,No,Every 3 Months,Need-based
Male,Belt,Accessories,Philippines,Summer,No,No,Every 3 Months,Need-based
Male,Jeans,Clothing,Kenya,Summer,Yes,Yes,Every 3 Months,Need-based
Male,Gloves,Accessories,Germany,Fall,No,No,Every 3 Months,Need-based
Male,Socks,Clothing,United Kingdom,Spring,Yes,Yes,Every 3 Months,Need-based
Male,Sandals,Footwear,Spain,Summer,Yes,Yes,Every 3 Months,Need-based
Male,Coat,Outerwear,Netherlands,Winter,Yes,Yes,Every 3 Months,Need-based
Male,Sunglasses,Accessories,Chile,Summer,No,No,Every 3 Months,Need-based
Female,Coat,Outerwear,Netherlands,Fall,No,No,Every 3 Months,Need-based
Male,Belt,Accessories,Philippines,Summer,No,No,Every 3 Months,Need-based
Male,Sunglasses,Accessories,United Kingdom,Spring,Yes,Yes,Every 3 Months,Need-based
Female,T-shirt,Clothing,Italy,Winter,No,No,Every 3 Months,Need-based
Male,Gloves,Accessories,Malaysia,Spring,No,No,Every 3 Months,Need-based
Female,Coat,Outerwear,South Africa,Spring,No,No,Every 3 Months,Need-based
Male,Boots,Footwear,United States,Fall,No,No,Every 3 Months,Need-based
Male,T-shirt,Clothing,United States,Winter,No,No,Every 3 Months,Need-based
Male,Belt,Accessories,Malaysia,Fall,No,No,Every 3 Months,Need-based
Male,Shirt,Clothing,South Korea,Summer,Yes,Yes,Every 3 Months,Need-based
Female,Boots,Footwear,Netherlands,Spring,No,No,Every 3 Months,Need-based
Female,Belt,Accessories,Malaysia,Fall,No,No,Every 3 Months,Need-based
Male,Sweater,Clothing,Indonesia,Spring,No,No,Every 3 Months,Need-based
Male,Sneakers,Footwear,Malaysia,Spring,No,No,Every 3 Months,Need-based
Male,Shorts,Clothing,Thailand,Winter,No,No,Every 3 Months,Need-based
Male,Belt,Accessories,France,Winter,Yes,Yes,Every 3 Months,Need-based
Male,Jewelry,Accessories,Spain,Fall,Yes,Yes,Every 3 Months,Need-based
Male,Shorts,Clothing,Kenya,Winter,Yes,Yes,Every 3 Months,Need-based
Male,Skirt,Clothing,Chile,Fall,Yes,Yes,Every 3 Months,Need-based
Female,Sandals,Footwear,Italy,Winter,No,No,Every 3 Months,Need-based
Male,Sneakers,Footwear,Australia,Fall,No,No,Every 3 Months,Need-based
Male,Blouse,Clothing,Argentina,Summer,Yes,Yes,Every 3 Months,Need-based
Male,Blouse,Clothing,Spain,Spring,Yes,Yes,Every 3 Months,Need-based
Female,Hat,Accessories,South Korea,Fall,No,No,Every 3 Months,Need-based
Male,Hoodie,Clothing,Spain,Winter,No,No,Every 3 Months,Need-based
Male,Boots,Footwear,Nigeria,Spring,Yes,Yes,Every 3 Months,Need-based
Male,Hat,Accessories,Philippines,Spring,Yes,Yes,Every 3 Months,Need-based
Male,Hat,Accessories,Philippines,Spring,Yes,Yes,Every 3 Months,Need-based
Male,Boots,Footwear,Nigeria,Spring,No,No,Every 3 Months,Need-based
Male,Gloves,Accessories,Philippines,Summer,No,No,Every 3 Months,Need-based
Female,Belt,Accessories,Malaysia,Winter,No,No,Every 3 Months,Need-based
Male,Coat,Outerwear,Thailand,Fall,Yes,Yes,Every 3 Months,Need-based
Male,Jacket,Outerwear,Malaysia,Spring,No,No,Every 3 Months,Need-based
Male,Sunglasses,Accessories,United States,Winter,No,No,Every 3 Months,Need-based
Male,Boots,Footwear,Singapore,Fall,Yes,Yes,Every 3 Months,Need-based
Female,Sandals,Footwear,Indonesia,Fall,No,No,Every 3 Months,Need-based
Male,Skirt,Clothing,South Africa,Fall,Yes,Yes,Every 3 Months,Need-based
Male,Belt,Accessories,Malaysia,Summer,Yes,Yes,Every 3 Months,Need-based
Female,Coat,Outerwear,Canada,Summer,No,No,Every 3 Months,Need-based
Male,Coat,Outerwear,South Korea,Fall,Yes,Yes,Every 3 Months,Need-based
Male,Coat,Outerwear,Netherlands,Winter,Yes,Yes,Every 3 Months,Need-based
Male,Backpack,Accessories,South Africa,Winter,Yes,Yes,Every 3 Months,Need-based
Male,Handbag,Accessories,South Africa,Spring,Yes,Yes,Every 3 Months,Need-based
Male,Backpack,Accessories,Mexico,Spring,No,No,Every 3 Months,Need-based
Female,Boots,Footwear,Netherlands,Fall,No,No,Every 3 Months,Need-based
Female,Coat,Outerwear,South Africa,Spring,No,No,Every 3 Months,Need-based
Male,Sweater,Clothing,Spain,Spring,Yes,Yes,Every 3 Months,Need-based
Male,Blouse,Clothing,United Kingdom,Fall,Yes,Yes,Every 3 Months,Need-based
Male,Belt,Accessories,Kenya,Spring,Yes,Yes,Every 3 Months,Need-based
Female,T-shirt,Clothing,Italy,Winter,No,No,Every 3 Months,Need-based
Male,Jeans,Clothing,Malaysia,Spring,Yes,Yes,Every 3 Months,Need-based
Female,Blouse,Clothing,South Africa,Spring,No,No,Every 3 Months,Need-based
Female,Shorts,Clothing,Egypt,Fall,No,No,Every 3 Months,Need-based
Female,Jewelry,Accessories,South Korea,Fall,No,No,Every 3 Months,Need-based
Male,Scarf,Accessories,Thailand,Winter,Yes,Yes,Every 3 Months,Need-based
Male,Blouse,Clothing,Indonesia,Summer,Yes,Yes,Every 3 Months,Need-based
Male,Backpack,Accessories,Mexico,Spring,No,No,Every 3 Months,Need-based
Male,Pants,Clothing,Spain,Summer,No,No,Every 3 Months,Need-based
Male,Socks,Clothing,Nigeria,Summer,No,No,Every 3 Months,Need-based
Male,Handbag,Accessories,Thailand,Fall,Yes,Yes,Every 3 Months,Need-based
Female,Sandals,Footwear,Germany,Spring,No,No,Every 3 Months,Need-based
Female,Sandals,Footwear,United States,Summer,No,No,Every 3 Months,Need-based
Male,Handbag,Accessories,China,Summer,Yes,Yes,Every 3 Months,Need-based
Female,Boots,Footwear,Netherlands,Fall,No,No,Every 3 Months,Need-based
Male,Boots,Footwear,United States,Fall,No,No,Every 3 Months,Need-based
Female,T-shirt,Clothing,Italy,Winter,No,No,Every 3 Months,Need-based
Male,Handbag,Accessories,Egypt,Winter,Yes,Yes,Every 3 Months,Need-based
Male,Hat,Accessories,Chile,Summer,No,No,Every 3 Months,Need-based
Female,Sneakers,Footwear,South Korea,Spring,No,No,Every 3 Months,Need-based
Male,Sweater,Clothing,Spain,Fall,No,No,Every 3 Months,Need-based
Male,Pants,Clothing,Spain,Summer,No,No,Every 3 Months,Need-based
Female,Shoes,Footwear,Nigeria,Fall,No,No,Every 3 Months,Need-based
Male,Hat,Accessories,South Africa,Summer,Yes,Yes,Every 3 Months,Need-based
Male,Hat,Accessories,Kenya,Spring,Yes,Yes,Every 3 Months,Need-based
Female,Coat,Outerwear,Canada,Summer,No,No,Every 3 Months,Need-based
Male,Shoes,Footwear,Canada,Spring,No,No,Every 3 Months,Need-based
Female,Shoes,Footwear,Netherlands,Spring,No,No,Every 3 Months,Need-based
Male,Belt,Accessories,South Africa,Spring,Yes,Yes,Every 3 Months,Need-based
Female,Sandals,Footwear,Indonesia,Fall,No,No,Every 3 Months,Need-based
Male,Belt,Accessories,South Africa,Spring,No,No,Every 3 Months,Need-based
Male,Handbag,Accessories,South Africa,Spring,Yes,Yes,Every 3 Months,Need-based
Female,T-shirt,Clothing,Italy,Winter,No,No,Every 3 Months,Need-based
Male,Hoodie,Clothing,Spain,Winter,No,No,Every 3 Months,Need-based
Male,Blouse,Clothing,United States,Spring,No,No,Every 3 Months,Need-based
Male,Sandals,Footwear,United States,Fall,Yes,Yes,Every 3 Months,Need-based
Male,Shoes,Footwear,Germany,Spring,Yes,Yes,Every 3 Months,Need-based
Male,Sweater,Clothing,Thailand,Summer,Yes,Yes,Every 3 Months,Need-based
Male,Boots,Footwear,Mexico,Summer,No,No,Every 3 Months,Need-based
Female,Socks,Clothing,Malaysia,Fall,No,No,Every 3 Months,Need-based
Male,Sandals,Footwear,Indonesia,Fall,No,No,Every 3 Months,Need-based
Male,Coat,Outerwear,Netherlands,Winter,Yes,Yes,Every 3 Months,Need-based
Male,Hat,Accessories,Kenya,Spring,Yes,Yes,Every 3 Months,Need-based
Female,Sweater,Clothing,Nigeria,Spring,No,No,Every 3 Months,Need-based
Male,Boots,Footwear,South Africa,Winter,No,No,Every 3 Months,Need-based
Male,Shirt,Clothing,Netherlands,Spring,No,No,Every 3 Months,Need-based
Male,Pants,Clothing,South Africa,Fall,No,No,Every 3 Months,Need-based
Female,Boots,Footwear,South Korea,Summer,No,No,Every 3 Months,Need-based
Male,Boots,Footwear,Singapore,Fall,Yes,Yes,Every 3 Months,Need-based
Male,Sneakers,Footwear,Malaysia,Spring,No,No,Every 3 Months,Need-based
Female,Belt,Accessories,South Korea,Fall,No,No,Every 3 Months,Need-based
Male,Hat,Accessories,South Africa,Summer,Yes,Yes,Every 3 Months,Need-based
Male,Shirt,Clothing,Singapore,Spring,No,No,Every 3 Months,Need-based
Female,Jacket,Outerwear,Spain,Fall,No,No,Every 3 Months,Need-based
Male,T-shirt,Clothing,Malaysia,Fall,No,No,Every 3 Months,Need-based
Male,T-shirt,Clothing,Malaysia,Fall,No,No,Every 3 Months,Need-based
Male,Jeans,Clothing,Kenya,Summer,Yes,Yes,Every 3 Months,Need-based
Male,Backpack,Accessories,South Africa,Winter,Yes,Yes,Every 3 Months,Need-based
Male,Boots,Footwear,Singapore,Fall,Yes,Yes,Every 3 Months,Need-based
Male,Coat,Outerwear,United States,Spring,Yes,Yes,Every 3 Months,Need-based
Female,Pants,Clothing,Philippines,Spring,No,No,Every 3 Months,Need-based
Female,Dress,Clothing,Mexico,Spring,No,No,Every 3 Months,Need-based
Female,Coat,Outerwear,South Africa,Spring,No,No,Every 3 Months,Need-based
Male,Skirt,Clothing,Chile,Fall,Yes,Yes,Every 3 Months,Need-based
Male,Jacket,Outerwear,United States,Winter,Yes,Yes,Every 3 Months,Need-based
Male,Belt,Accessories,Mexico,Winter,No,No,Every 3 Months,Need-based
Female,Handbag,Accessories,South Korea,Spring,No,No,Every 3 Months,Need-based
